Source,Target,Type,Id,Label,timeset,Weight,source_airport,dest_airport,codeshare,stops,equipment,airline,airline_name,airline_alias,airline_iata,airline_icao,airline_callsign,airline_country,airline_active,background_map_edge
2724,2709,Directed,80089,,,2,IBE,BOG,Y,0,DH2,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
3797,2709,Directed,80090,,,4,JFK,BOG,Y,0,319,US,US Airways,\N,US,USA,U S AIR,United States,Y,
3797,2745,Directed,80091,,,2,JFK,MDE,,0,319,US,US Airways,\N,US,USA,U S AIR,United States,Y,
3797,1892,Directed,80092,,,3,JFK,SAL,Y,0,320,US,US Airways,\N,US,USA,U S AIR,United States,Y,
3797,1772,Directed,80093,,,1,JFK,SAP,,0,320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
3484,1767,Directed,80094,,,4,LAX,GUA,Y,0,320,US,US Airways,\N,US,USA,U S AIR,United States,Y,
3484,1892,Directed,80095,,,3,LAX,SAL,Y,0,320 321,US,US Airways,\N,US,USA,U S AIR,United States,Y,
2728,2709,Directed,80096,,,3,LET,BOG,Y,0,320,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
2789,2651,Directed,80097,,,1,LIM,ANF,Y,0,319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2789,2699,Directed,80098,,,1,LIM,ASU,,0,E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2789,2709,Directed,80099,,,2,LIM,BOG,Y,0,319 763,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
2789,2851,Directed,80100,,,2,LIM,CCS,Y,0,319,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
2789,2715,Directed,80101,,,1,LIM,CLO,,0,E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2789,2560,Directed,80103,,,2,LIM,GIG,Y,0,320,TA,Grupo TACA,TACA,TA,TAT,TACA-COSTARICA,Costa Rica,Y,
2789,2564,Directed,80104,,,4,LIM,GRU,Y,0,321,TA,Grupo TACA,TACA,TA,TAT,TACA-COSTARICA,Costa Rica,Y,
2789,2673,Directed,80105,,,2,LIM,GYE,,0,763,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
2789,2745,Directed,80107,,,1,LIM,MDE,,0,319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2789,2816,Directed,80110,,,1,LIM,MVD,,0,320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2789,2599,Directed,80111,,,2,LIM,POA,Y,0,319 320,TA,Grupo TACA,TACA,TA,TAT,TACA-COSTARICA,Costa Rica,Y,
2789,1892,Directed,80112,,,1,LIM,SAL,,0,319 321 E90 320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2789,1762,Directed,80114,,,1,LIM,SDQ,,0,320 319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2789,1885,Directed,80115,,,1,LIM,SJO,,0,320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2789,2688,Directed,80116,,,4,LIM,UIO,,0,M1F,LH,Lufthansa,\N,LH,DLH,LUFTHANSA,Germany,Y,
1881,1892,Directed,80118,,,1,LIR,SAL,,0,ATR,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2762,2709,Directed,80119,,,1,LPB,BOG,,0,319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1229,2709,Directed,80121,,,2,MAD,BOG,,0,345 346,IB,Iberia Airlines,\N,IB,IBE,IBERIA,Spain,Y,
1229,2715,Directed,80122,,,1,MAD,CLO,,0,330,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1229,2745,Directed,80123,,,1,MAD,MDE,,0,330,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
3878,2709,Directed,80124,,,3,MCO,BOG,,0,319,US,US Airways,\N,US,USA,U S AIR,United States,Y,
3878,1892,Directed,80125,,,1,MCO,SAL,,0,E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2745,2710,Directed,80126,,,1,MDE,BAQ,,0,319 318 320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2745,2708,Directed,80127,,,1,MDE,BGA,,0,320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2745,2709,Directed,80128,,,3,MDE,BOG,Y,0,320,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
2745,2715,Directed,80129,,,1,MDE,CLO,,0,319 318 AT7 320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2745,2714,Directed,80130,,,1,MDE,CTG,,0,320 318,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2745,2713,Directed,80131,,,1,MDE,CUC,,0,318,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2745,3797,Directed,80132,,,2,MDE,JFK,,0,319,US,US Airways,\N,US,USA,U S AIR,United States,Y,
2745,2789,Directed,80133,,,1,MDE,LIM,,0,319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2745,1229,Directed,80134,,,1,MDE,MAD,,0,330,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2745,1892,Directed,80136,,,1,MDE,SAL,,0,E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2745,2748,Directed,80137,,,1,MDE,SMR,,0,318 320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
3576,2710,Directed,80143,,,3,MIA,BAQ,Y,0,318 320,US,US Airways,\N,US,USA,U S AIR,United States,Y,
3576,2714,Directed,80146,,,3,MIA,CTG,Y,0,318 320,US,US Airways,\N,US,USA,U S AIR,United States,Y,
2731,2709,Directed,80152,,,2,MTR,BOG,Y,0,320,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
2816,2789,Directed,80153,,,1,MVD,LIM,,0,320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2733,2709,Directed,80155,,,1,MZL,BOG,,0,AT7,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2734,2709,Directed,80156,,,2,NVA,BOG,Y,0,DH2,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
3830,1892,Directed,80157,,,1,ORD,SAL,,0,319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2739,2709,Directed,80160,,,3,PEI,BOG,Y,0,320,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
2599,2789,Directed,80161,,,2,POA,LIM,Y,0,319 320,TA,Grupo TACA,TACA,TA,TAT,TACA-COSTARICA,Costa Rica,Y,
2741,2709,Directed,80162,,,1,PPN,BOG,,0,AT7 318,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2742,2715,Directed,80164,,,1,PSO,CLO,,0,AT7,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1871,2709,Directed,80165,,,2,PTY,BOG,,0,73G E90 738,CM,Copa Airlines,\N,CM,CMP,COPA,Panama,Y,
1871,1892,Directed,80166,,,2,PTY,SAL,,0,E90,CM,Copa Airlines,\N,CM,CMP,COPA,Panama,Y,
1871,1885,Directed,80167,,,4,PTY,SJO,Y,0,737,KL,KLM Royal Dutch Airlines,\N,KL,KLM,KLM,Netherlands,Y,
1760,2709,Directed,80168,,,2,PUJ,BOG,,0,E90,CM,Copa Airlines,\N,CM,CMP,COPA,Panama,Y,
2746,2709,Directed,80169,,,1,RCH,BOG,,0,320 318 319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1774,1892,Directed,80170,,,1,RTB,SAL,,0,ATR,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,2709,Directed,80171,,,1,SAL,BOG,,0,E90 320 319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,1957,Directed,80172,,,1,SAL,BZE,,0,E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,2715,Directed,80173,,,1,SAL,CLO,,0,E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,1852,Directed,80174,,,1,SAL,CUN,,0,321 320 E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,3494,Directed,80176,,,2,SAL,EWR,,0,738,UA,United Airlines,\N,UA,UAL,UNITED,United States,Y,
1892,1767,Directed,80177,,,1,SAL,GUA,,0,E90 319 320 321,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,2673,Directed,80178,,,1,SAL,GYE,,0,E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,3714,Directed,80179,,,2,SAL,IAD,,0,321 319 320,US,US Airways,\N,US,USA,U S AIR,United States,Y,
1892,3550,Directed,80180,,,3,SAL,IAH,,0,E90,US,US Airways,\N,US,USA,U S AIR,United States,Y,
1892,3797,Directed,80181,,,3,SAL,JFK,Y,0,320,US,US Airways,\N,US,USA,U S AIR,United States,Y,
1892,3484,Directed,80182,,,3,SAL,LAX,Y,0,320 321,US,US Airways,\N,US,USA,U S AIR,United States,Y,
1892,2789,Directed,80183,,,1,SAL,LIM,,0,321 E90 319 320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,1881,Directed,80184,,,1,SAL,LIR,,0,ATR,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,3878,Directed,80185,,,2,SAL,MCO,,0,E90,US,US Airways,\N,US,USA,U S AIR,United States,Y,
1892,2745,Directed,80186,,,1,SAL,MDE,,0,E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,3830,Directed,80189,,,1,SAL,ORD,,0,319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,1871,Directed,80190,,,2,SAL,PTY,,0,E90,CM,Copa Airlines,\N,CM,CMP,COPA,Panama,Y,
1892,1774,Directed,80191,,,1,SAL,RTB,,0,ATR,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,1772,Directed,80192,,,1,SAL,SAP,,0,320 ATR E90 319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,3469,Directed,80193,,,3,SAL,SFO,Y,0,319 320,US,US Airways,\N,US,USA,U S AIR,United States,Y,
1892,1885,Directed,80194,,,1,SAL,SJO,,0,320 E90 321 319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,1776,Directed,80195,,,1,SAL,TGU,,0,E90 ATR,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,2688,Directed,80196,,,1,SAL,UIO,,0,320 319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1892,193,Directed,80197,,,1,SAL,YYZ,,0,320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1772,3797,Directed,80199,,,1,SAP,JFK,,0,320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1772,1892,Directed,80201,,,1,SAP,SAL,,0,E90 ATR 320 319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1772,1885,Directed,80202,,,2,SAP,SJO,,0,738,CM,Copa Airlines,\N,CM,CMP,COPA,Panama,Y,
2650,2709,Directed,80204,,,2,SCL,BOG,Y,0,763,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
1762,2709,Directed,80206,,,1,SDQ,BOG,,0,319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1762,2789,Directed,80207,,,1,SDQ,LIM,,0,320 319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
3469,1892,Directed,80208,,,3,SFO,SAL,Y,0,319 320,US,US Airways,\N,US,USA,U S AIR,United States,Y,
1885,2709,Directed,80210,,,1,SJO,BOG,,0,319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1885,1767,Directed,80212,,,4,SJO,GUA,Y,0,73G,KL,KLM Royal Dutch Airlines,\N,KL,KLM,KLM,Netherlands,Y,
1885,2789,Directed,80213,,,1,SJO,LIM,,0,320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1885,1871,Directed,80215,,,4,SJO,PTY,Y,0,E90,KL,KLM Royal Dutch Airlines,\N,KL,KLM,KLM,Netherlands,Y,
1885,1892,Directed,80216,,,1,SJO,SAL,,0,E90 320 321 319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1885,1772,Directed,80217,,,2,SJO,SAP,,0,738,CM,Copa Airlines,\N,CM,CMP,COPA,Panama,Y,
1885,1776,Directed,80218,,,3,SJO,TGU,Y,0,738,KL,KLM Royal Dutch Airlines,\N,KL,KLM,KLM,Netherlands,Y,
2890,2709,Directed,80219,,,1,SJU,BOG,,0,319,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2748,2709,Directed,80220,,,3,SMR,BOG,Y,0,320,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
2748,2745,Directed,80221,,,1,SMR,MDE,,0,318 320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2716,2715,Directed,80222,,,1,TCO,CLO,,0,AT7,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1776,1892,Directed,80224,,,1,TGU,SAL,,0,ATR E90,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
1776,1885,Directed,80225,,,3,TGU,SJO,Y,0,EMJ,KL,KLM Royal Dutch Airlines,\N,KL,KLM,KLM,Netherlands,Y,
2688,2789,Directed,80229,,,3,UIO,LIM,,0,320,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
2688,1892,Directed,80230,,,1,UIO,SAL,,0,319 320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
2755,2709,Directed,80231,,,2,VUP,BOG,Y,0,320,LA,LAN Airlines,\N,LA,LAN,LAN,Chile,Y,
193,1892,Directed,80237,,,1,YYZ,SAL,,0,320,AV,Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA,S.A.,AVIANCA,Y,
248,249,Directed,80240,,,3,ACC,TML,,0,143,S9,Starbow Airlines,,S9,\N,Asian Star,Ghana,Y,
249,248,Directed,80243,,,3,TML,ACC,,0,143,S9,Starbow Airlines,,S9,\N,Asian Star,Ghana,Y,
1230,421,Directed,80244,,,2,AGP,HEL,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
580,421,Directed,80245,,,4,AMS,HEL,Y,0,320,MH,Malaysia Airlines,\N,MH,MAS,MALAYSIAN,Malaysia,Y,
580,1638,Directed,80246,,,8,AMS,LIS,Y,0,320 319,US,US Airways,\N,US,USA,U S AIR,United States,Y,
580,1636,Directed,80247,,,4,AMS,OPO,Y,0,100 ER4,TP,TAP Portugal,TAP Air Portugal,TP,TAP,AIR PORTUGAL,Portugal,Y,
737,421,Directed,80248,,,5,ARN,HEL,Y,0,717 73W AT7,SK,Scandinavian Airlines System,SAS Scandinavian Airlines,SK,SAS,SCANDINAVIAN,Sweden,Y,
1688,421,Directed,80254,,,1,AYT,HEL,,0,320,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
1218,421,Directed,80255,,,4,BCN,HEL,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,IBERIA,Taiwan,Y,
3885,421,Directed,80258,,,1,BKK,HEL,,0,343,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
738,687,Directed,80259,,,2,BMA,GOT,Y,0,AR1 AR8,TF,Malmö Aviation,\N,TF,SCW,Scanwings,Sweden,Y,
738,421,Directed,80260,,,2,BMA,HEL,Y,0,ATR AT7,TF,Malmö Aviation,\N,TF,SCW,Scanwings,Sweden,Y,
738,708,Directed,80261,,,2,BMA,MMX,Y,0,AR1 AR8,TF,Malmö Aviation,\N,TF,SCW,Scanwings,Sweden,Y,
738,728,Directed,80262,,,2,BMA,UME,Y,0,AR1 AR8,TF,Malmö Aviation,\N,TF,SCW,Scanwings,Sweden,Y,
3320,3077,Directed,80264,,,3,BNE,HKG,,0,333,QF,Qantas,Qantas Airways,QF,QFA,QANTAS,Australia,Y,
302,421,Directed,80267,,,1,BRU,HEL,,0,319 320 343,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
302,1638,Directed,80268,,,8,BRU,LIS,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,U S AIR,Taiwan,Y,
1489,421,Directed,80269,,,2,BUD,HEL,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
3393,421,Directed,80277,,,1,CKG,HEL,,0,333,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
3322,3077,Directed,80279,,,3,CNS,HKG,Y,0,333,CX,Cathay Pacific,\N,CX,CPA,CATHAY,Hong Kong SAR of China,Y,
609,421,Directed,80281,,,3,CPH,HEL,,0,CR2,SK,Scandinavian Airlines System,SAS Scandinavian Airlines,SK,SAS,SCANDINAVIAN,Sweden,Y,
1200,421,Directed,80287,,,2,DBV,HEL,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
3093,421,Directed,80288,,,1,DEL,HEL,,0,333,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
4029,421,Directed,80294,,,2,DME,HEL,,0,319,S7,S7 Airlines,Sibir Airlines,S7,SBI,SIBERIAN AIRLINES,Russia,Y,
1555,421,Directed,80304,,,2,FCO,HEL,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
687,738,Directed,80312,,,2,GOT,BMA,Y,0,AR8 AR1,TF,Malmö Aviation,\N,TF,SCW,Scanwings,Sweden,Y,
687,421,Directed,80313,,,1,GOT,HEL,,0,319 320,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
1665,421,Directed,80315,,,1,GVA,HEL,Y,0,E90 E70,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
1665,1638,Directed,80316,,,5,GVA,LIS,Y,0,320 319,US,US Airways,\N,US,USA,U S AIR,United States,Y,
8266,421,Directed,80318,,,1,GZP,HEL,,0,319,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,1230,Directed,80321,,,2,HEL,AGP,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
421,580,Directed,80322,,,3,HEL,AMS,Y,0,737,KL,KLM Royal Dutch Airlines,\N,KL,KLM,KLM,Netherlands,Y,
421,737,Directed,80323,,,5,HEL,ARN,Y,0,717 73W AT7,SK,Scandinavian Airlines System,SAS Scandinavian Airlines,SK,SAS,SCANDINAVIAN,Sweden,Y,
421,1688,Directed,80324,,,1,HEL,AYT,,0,320,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,1218,Directed,80325,,,4,HEL,BCN,Y,0,320,VY,Formosa Airlines,\N,VY,FOS,IBERIA,Taiwan,Y,
421,3885,Directed,80326,,,1,HEL,BKK,,0,343,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,738,Directed,80327,,,2,HEL,BMA,Y,0,ATR AT7,TF,Malmö Aviation,\N,TF,SCW,Scanwings,Sweden,Y,
421,302,Directed,80328,,,1,HEL,BRU,,0,319 320 343,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,1489,Directed,80329,,,2,HEL,BUD,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
421,3393,Directed,80331,,,1,HEL,CKG,,0,333,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,609,Directed,80332,,,3,HEL,CPH,,0,CR2,SK,Scandinavian Airlines System,SAS Scandinavian Airlines,SK,SAS,SCANDINAVIAN,Sweden,Y,
421,1200,Directed,80333,,,2,HEL,DBV,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
421,3093,Directed,80334,,,1,HEL,DEL,,0,333,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,4029,Directed,80335,,,2,HEL,DME,,0,319,S7,S7 Airlines,Sibir Airlines,S7,SBI,SIBERIAN AIRLINES,Russia,Y,
421,1555,Directed,80337,,,2,HEL,FCO,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
421,687,Directed,80339,,,1,HEL,GOT,,0,319 320,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,1665,Directed,80340,,,1,HEL,GVA,Y,0,E90 E70,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,8266,Directed,80341,,,1,HEL,GZP,,0,319,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,3077,Directed,80343,,,1,HEL,HKG,,0,343,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,3930,Directed,80344,,,1,HEL,ICN,,0,333,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,428,Directed,80345,,,1,HEL,IVL,,0,319 320,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,429,Directed,80347,,,1,HEL,JOE,Y,0,AT7 ATR E70 E90,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,430,Directed,80348,,,2,HEL,JYV,,0,AT7,BE,Flybe,\N,BE,BEE,JERSEY,United Kingdom,Y,
421,433,Directed,80349,,,2,HEL,KAJ,Y,0,AT7,BE,Flybe,\N,BE,BEE,JERSEY,United Kingdom,Y,
421,437,Directed,80350,,,1,HEL,KAO,Y,0,AT7,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,16,Directed,80351,,,2,HEL,KEF,Y,0,75W,FI,Icelandair,\N,FI,ICE,ICEAIR,Iceland,Y,
421,432,Directed,80352,,,2,HEL,KEM,Y,0,AT7,BE,Flybe,\N,BE,BEE,JERSEY,United Kingdom,Y,
421,3992,Directed,80353,,,2,HEL,KIX,Y,0,333,JL,Japan Airlines,JAL Japan Airlines,JL,JAL,JAPANAIR,Japan,Y,
421,435,Directed,80354,,,2,HEL,KOK,Y,0,AT7,BE,Flybe,\N,BE,BEE,JERSEY,United Kingdom,Y,
421,669,Directed,80355,,,1,HEL,KRK,,0,319 321 32B,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,439,Directed,80356,,,1,HEL,KUO,,0,319,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,2948,Directed,80357,,,2,HEL,LED,Y,0,ATR,S7,S7 Airlines,Sibir Airlines,S7,SBI,SIBERIAN AIRLINES,Russia,Y,
421,1638,Directed,80359,,,2,HEL,LIS,Y,0,320,TP,TAP Portugal,TAP Air Portugal,TP,TAP,AIR PORTUGAL,Portugal,Y,
421,1569,Directed,80360,,,1,HEL,LJU,,0,320,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,1229,Directed,80361,,,2,HEL,MAD,Y,0,321,IB,Iberia Airlines,\N,IB,IBE,IBERIA,Spain,Y,
421,442,Directed,80363,,,2,HEL,MHQ,Y,0,AT7,BE,Flybe,\N,BE,BEE,JERSEY,United Kingdom,Y,
421,2954,Directed,80364,,,2,HEL,MSQ,Y,0,CRJ 733,B2,Belavia Belarusian Airlines,\N,B2,BRU,BELARUS AVIA,Belarus,Y,
421,1524,Directed,80366,,,1,HEL,MXP,,0,321 320 32B,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,1354,Directed,80367,,,2,HEL,NCE,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
421,3942,Directed,80368,,,2,HEL,NGO,Y,0,333,JL,Japan Airlines,JAL Japan Airlines,JL,JAL,JAPANAIR,Japan,Y,
421,743,Directed,80369,,,2,HEL,NRK,Y,0,AT7,BE,Flybe,\N,BE,BEE,JERSEY,United Kingdom,Y,
421,2279,Directed,80370,,,2,HEL,NRT,,0,788,JL,Japan Airlines,JAL Japan Airlines,JL,JAL,JAPANAIR,Japan,Y,
421,644,Directed,80371,,,3,HEL,OSL,Y,0,717,SK,Scandinavian Airlines System,SAS Scandinavian Airlines,SK,SAS,SCANDINAVIAN,Sweden,Y,
421,446,Directed,80372,,,2,HEL,OUL,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
421,3364,Directed,80373,,,2,HEL,PEK,,0,333,CA,Air China,\N,CA,CCA,AIR CHINA,China,Y,
421,1587,Directed,80374,,,3,HEL,PRG,Y,0,319 320,OK,Czech Airlines,CSA Czech Airlines,OK,CSA,CSA-LINES,Czech Republic,Y,
421,3406,Directed,80375,,,2,HEL,PVG,,0,343,CA,Air China,\N,CA,CCA,AIR CHINA,China,Y,
421,3953,Directed,80376,,,2,HEL,RIX,Y,0,73C DH4 735,BT,Air Baltic,\N,BT,BTI,AIRBALTIC,Latvia,Y,
421,453,Directed,80377,,,2,HEL,RVN,,0,73H,DY,Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,
421,3316,Directed,80378,,,1,HEL,SIN,,0,343,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
421,455,Directed,80379,,,2,HEL,SVL,Y,0,AT7,BE,Flybe,\N,BE,BEE,JERSEY,United Kingdom,Y,
421,2985,Directed,80380,,,2,HEL,SVO,,0,319,SU,Aeroflot Russian Airlines,\N,SU,AFL,AEROFLOT,Russia,Y,
421,2975,Directed,80381,,,2,HEL,SVX,,0,319,S7,S7 Airlines,Sibir Airlines,S7,SBI,SIBERIAN AIRLINES,Russia,Y,
421,416,Directed,80382,,,2,HEL,TAY,Y,0,AT7,BE,Flybe,\N,BE,BEE,JERSEY,United Kingdom,Y,
421,460,Directed,80383,,,1,HEL,TKU,Y,0,AT7 ATR,AY,Finnair,\N,AY,FIN,FINNAIR,Finland,Y,
