Id,Label,timeset,airport_id,airport_name,airport_city,airport_country,airport_iata,airport_icao,airport_latitude,airport_longitude,airport_altitude,airport_timezone,airport_dst,airport_tz,airport_type,data_source,background_map_node,lat,lng,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,Clustering Coefficient,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
108,,,108,Prince Rupert Airport,Prince Pupert,Canada,YPR,CYPR,54.286098,-130.445007,116,-8,A,America/Vancouver,airport,OurAirports,,,,1,1,2,2,2,4,9,0.263512,0.276148,0,0.00056,0.000559,941,0,0.000061,0,19,0,0.004058
109,,,109,Fort Chipewyan Airport,Fort Chipewyan,Canada,YPY,CYPY,58.7672,-111.116997,761,-7,A,America/Edmonton,airport,OurAirports,,,,2,2,4,2,2,4,9,0.227768,0.235909,1.4,0.000052,0.000052,70,0,0.000086,0,19,0,0.000695
110,,,110,Muskoka Airport,Muskoka,Canada,YQA,CYQA,44.974701,-79.303299,925,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0.000039,45,64,0,0
111,,,111,Quebec Jean Lesage International Airport,Quebec,Canada,YQB,CYQB,46.7911,-71.393303,244,-5,A,America/Toronto,airport,OurAirports,,,,18,18,36,29,28,57,7,0.311352,0.333306,33826.317651,0.010068,0.009309,67,0.289474,0.000498,0,19,0.284211,0.066422
112,,,112,Red Deer Regional Airport,Red Deer Industrial,Canada,YQF,CYQF,52.182201,-113.893997,2968,-7,A,America/Edmonton,airport,OurAirports,,,,3,3,6,3,3,6,9,0.25463,0.266212,0.733333,0.000568,0.000569,941,0.666667,0.000078,0,19,0.666667,0.004305
113,,,113,Windsor Airport,Windsor,Canada,YQG,CYQG,42.2756,-82.955597,622,-5,A,America/Toronto,airport,OurAirports,,,,3,3,6,3,3,6,8,0.283121,0.298097,10.100251,0.001849,0.001845,941,0.333333,0.000074,0,19,0.333333,0.012378
114,,,114,Watson Lake Airport,Watson Lake,Canada,YQH,CYQH,60.116402,-128.822006,2255,-8,A,America/Vancouver,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.000039,46,65,0,0
115,,,115,Kenora Airport,Kenora,Canada,YQK,CYQK,49.7883,-94.363098,1332,-6,A,America/Winnipeg,airport,OurAirports,,,,3,3,6,3,3,6,9,0.233554,0.243468,1747.43529,0.000111,0.00011,67,0,0.000164,0,19,0,0.001352
116,,,116,Lethbridge County Airport,Lethbridge,Canada,YQL,CYQL,49.630299,-112.800003,3048,-7,A,America/Edmonton,airport,OurAirports,,,,1,1,2,1,1,2,9,0.254547,0.265787,0,0.000454,0.000455,941,0,0.00005,0,19,0,0.003189
117,,,117,Greater Moncton International Airport,Moncton,Canada,YQM,CYQM,46.112202,-64.678596,232,-4,A,America/Halifax,airport,OurAirports,,,,7,7,14,10,10,20,8,0.291384,0.309046,258.534504,0.004835,0.004844,941,0.714286,0.00014,0,19,0.714286,0.032054
119,,,119,Comox Airport,Comox,Canada,YQQ,CYQQ,49.7108,-124.887001,84,-8,A,America/Vancouver,airport,OurAirports,,,,4,4,8,7,7,14,9,0.265768,0.279281,56.479654,0.001282,0.001281,941,0.666667,0.000148,0,19,0.666667,0.009453
120,,,120,Regina International Airport,Regina,Canada,YQR,CYQR,50.4319,-104.666,1894,-6,N,America/Regina,airport,OurAirports,,,,9,9,18,17,16,33,8,0.299227,0.31945,0,0.006239,0.006225,941,1,0.000217,0,19,1,0.044923
121,,,121,Thunder Bay Airport,Thunder Bay,Canada,YQT,CYQT,48.371899,-89.323898,653,-5,A,America/Toronto,airport,OurAirports,,,,11,9,20,14,13,27,8,0.283736,0.299779,121516.547267,0.00155,0.001543,67,0.166667,0.000528,0,19,0.153846,0.012386
122,,,122,Grande Prairie Airport,Grande Prairie,Canada,YQU,CYQU,55.179699,-118.885002,2195,-7,A,America/Edmonton,airport,OurAirports,,,,2,2,4,4,4,8,9,0.255085,0.266498,0,0.000713,0.000714,941,1,0.000085,0,19,1,0.005179
123,,,123,Yorkton Municipal Airport,Yorkton,Canada,YQV,CYQV,51.264702,-102.461998,1635,-6,N,America/Regina,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.000039,47,66,0,0
124,,,124,North Battleford Airport,North Battleford,Canada,YQW,CYQW,52.769199,-108.244003,1799,-6,N,America/Regina,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.000039,48,67,0,0
125,,,125,Gander International Airport,Gander,Canada,YQX,CYQX,48.936901,-54.5681,496,-3.5,A,America/St_Johns,airport,OurAirports,,,,3,3,6,3,3,6,9,0.240156,0.250983,0,0.000333,0.000342,941,1,0.000095,0,19,1,0.002747
126,,,126,Sydney / J.A. Douglas McCurdy Airport,Sydney,Canada,YQY,CYQY,46.1614,-60.047798,203,-4,A,America/Halifax,airport,OurAirports,,,,2,2,4,2,2,4,8,0.282102,0.296454,0,0.001544,0.001548,941,1,0.00006,0,19,1,0.010205
127,,,127,Quesnel Airport,Quesnel,Canada,YQZ,CYQZ,53.0261,-122.510002,1789,-8,A,America/Vancouver,airport,OurAirports,,,,2,2,4,4,4,8,9,0.263534,0.276308,0,0.000569,0.000567,941,1,0.0001,0,19,1,0.004266
128,,,128,Resolute Bay Airport,Resolute,Canada,YRB,CYRB,74.716904,-94.969398,215,-6,A,America/Winnipeg,airport,OurAirports,,,,2,2,4,2,2,4,11,0.164136,0.167934,6271,0,0,70,0,0.000226,0,19,0,0.000306
129,,,129,Rivière-du-Loup Airport,Riviere Du Loup,Canada,YRI,CYRI,47.7644,-69.584702,427,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0.000039,49,68,0,0
130,,,130,Roberval Airport,Roberval,Canada,YRJ,CYRJ,48.52,-72.265602,586,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.000039,50,69,0,0
131,,,131,Rocky Mountain House Airport,Rocky Mountain House,Canada,YRM,CYRM,52.429699,-114.903999,3244,-7,A,America/Edmonton,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0.000039,51,70,0,0
132,,,132,Rankin Inlet Airport,Rankin Inlet,Canada,YRT,CYRT,62.811401,-92.115799,94,-6,A,America/Winnipeg,airport,OurAirports,,,,10,11,21,23,25,48,9,0.234919,0.247053,35704.63039,0.00013,0.000132,70,0.181818,0.000716,0,19,0.172727,0.003008
133,,,133,Sudbury Airport,Sudbury,Canada,YSB,CYSB,46.625,-80.798897,1141,-5,A,America/Toronto,airport,OurAirports,,,,5,6,11,5,6,11,8,0.282687,0.297648,66.760729,0.001456,0.001474,67,0.6,0.000154,0,19,0.566667,0.010423
134,,,134,Sherbrooke Airport,Sherbrooke,Canada,YSC,CYSC,45.438599,-71.691399,792,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0.000039,52,71,0,0
135,,,135,Saint John Airport,St. John,Canada,YSJ,CYSJ,45.316101,-65.890297,357,-4,A,America/Halifax,airport,OurAirports,,,,3,3,6,3,3,6,8,0.285104,0.300364,0,0.002459,0.002469,941,1,0.00007,0,19,1,0.016
136,,,136,Fort Smith Airport,Fort Smith,Canada,YSM,CYSM,60.020302,-111.961998,671,-7,A,America/Edmonton,airport,OurAirports,,,,4,4,8,4,4,8,9,0.245979,0.256863,232.438195,0.000278,0.000278,70,0.5,0.000148,0,19,0.5,0.002709
137,,,137,Nanisivik Airport,Nanisivik,Canada,YSR,CYSR,72.982201,-84.613602,2106,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0.000039,53,72,0,0
138,,,138,Summerside Airport,Summerside,Canada,YSU,CYSU,46.440601,-63.833599,56,-4,A,America/Halifax,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.000039,54,73,0,0
139,,,139,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,Canada,YSY,CYSY,71.993896,-125.242996,282,-7,A,America/Edmonton,airport,OurAirports,,,,2,2,4,2,2,4,12,0.145651,0.148892,0,0,0,70,1,0.000161,0,19,1,0.000358
140,,,140,Cape Dorset Airport,Cape Dorset,Canada,YTE,CYTE,64.230003,-76.526703,164,-5,A,America/Toronto,airport,OurAirports,,,,2,2,4,3,3,6,10,0.19633,0.20263,73.702802,0.000004,0.000004,70,0,0.000135,0,19,0,0.000414
141,,,141,Thompson Airport,Thompson,Canada,YTH,CYTH,55.801102,-97.864197,729,-6,A,America/Winnipeg,airport,OurAirports,,,,6,5,11,7,6,13,9,0.233346,0.243372,40.7,0.000118,0.000116,70,0.466667,0.000236,0,19,0.466667,0.001953
142,,,142,CFB Trenton,Trenton,Canada,YTR,CYTR,44.1189,-77.528099,283,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0.000039,55,74,0,0
143,,,143,Timmins/Victor M. Power,Timmins,Canada,YTS,CYTS,48.569698,-81.376701,967,-5,A,America/Toronto,airport,OurAirports,,,,6,5,11,6,5,11,8,0.282331,0.297073,35802.891277,0.00144,0.001412,67,0.4,0.000211,0,19,0.333333,0.010199
144,,,144,Billy Bishop Toronto City Centre Airport,Toronto,Canada,YTZ,CYTZ,43.627499,-79.396202,252,-5,A,America/Toronto,airport,OurAirports,,,,13,13,26,14,14,28,8,0.291411,0.310595,3704.544435,0.005438,0.005416,941,0.294872,0.000262,0,19,0.282051,0.037323
145,,,145,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,YUB,CYUB,69.433296,-133.026001,15,-7,A,America/Edmonton,airport,OurAirports,,,,1,1,2,1,1,2,12,0.145631,0.148653,0,0,0,70,0,0.000102,0,19,0,0.000194
146,,,146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.4706,-73.740799,118,-5,A,America/Toronto,airport,OurAirports,,,,91,92,183,185,184,369,7,0.351339,0.389302,288059.687462,0.063371,0.06295,941,0.213662,0.002035,0,19,0.209966,0.402978
147,,,147,Repulse Bay Airport,Repulse Bay,Canada,YUT,CYUT,66.5214,-86.224701,80,-6,A,America/Winnipeg,airport,OurAirports,,,,3,3,6,5,3,8,10,0.190277,0.196554,1.166667,0.000002,0.000002,70,0.666667,0.000177,0,19,0.666667,0.000591
148,,,148,Hall Beach Airport,Hall Beach,Canada,YUX,CYUX,68.7761,-81.2425,30,-5,A,America/Toronto,airport,OurAirports,,,,2,2,4,4,4,8,10,0.196306,0.202523,0,0.000004,0.000004,70,1,0.000184,0,19,1,0.000406
149,,,149,Rouyn Noranda Airport,Rouyn,Canada,YUY,CYUY,48.2061,-78.835602,988,-5,A,America/Toronto,airport,OurAirports,,,,3,3,6,5,5,10,8,0.260339,0.274535,2.987179,0.000943,0.000949,67,0.666667,0.000149,0,19,0.666667,0.006326
150,,,150,La Ronge Airport,La Ronge,Canada,YVC,CYVC,55.151402,-105.262001,1242,-6,N,America/Regina,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.000039,56,75,0,0
151,,,151,Vermilion Airport,Vermillion,Canada,YVG,CYVG,53.355801,-110.823997,2025,-7,A,America/Edmonton,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0.000039,57,76,0,0
152,,,152,Qikiqtarjuaq Airport,Broughton Island,Canada,YVM,CYVM,67.545799,-64.031403,21,-5,A,America/Toronto,airport,OurAirports,,,,1,1,2,2,2,4,11,0.164102,0.167679,0,0,0,70,0,0.000132,0,19,0,0.000157
153,,,153,Val-d'Or Airport,Val D'or,Canada,YVO,CYVO,48.053299,-77.782799,1107,-5,A,America/Toronto,airport,OurAirports,,,,5,5,10,7,7,14,8,0.26049,0.274968,12668.522268,0.000933,0.000938,67,0.2,0.000228,0,19,0.2,0.006586
154,,,154,Kuujjuaq Airport,Quujjuaq,Canada,YVP,CYVP,58.0961,-68.426903,129,-5,A,America/Toronto,airport,OurAirports,,,,9,10,19,9,10,19,8,0.261315,0.27702,58092.850759,0.000923,0.000943,67,0.111111,0.000469,0,19,0.1,0.007497
155,,,155,Norman Wells Airport,Norman Wells,Canada,YVQ,CYVQ,65.281601,-126.797997,238,-7,A,America/Edmonton,airport,OurAirports,,,,4,4,8,6,6,12,10,0.205291,0.213031,37539.666667,0.000014,0.000014,70,0.166667,0.000344,0,19,0.166667,0.000874
156,,,156,Vancouver International Airport,Vancouver,Canada,YVR,CYVR,49.193901,-123.183998,14,-8,A,America/Vancouver,airport,OurAirports,,,,75,75,150,157,158,315,8,0.357754,0.392416,199590.771811,0.038432,0.038542,941,0.196842,0.002026,0,19,0.195439,0.268282
157,,,157,Buffalo Narrows Airport,Buffalo Narrows,Canada,YVT,CYVT,55.8419,-108.417999,1423,-6,N,America/Regina,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0.000039,58,77,0,0
158,,,158,Wiarton Airport,Wiarton,Canada,YVV,CYVV,44.7458,-81.107201,729,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0.000039,59,78,0,0
159,,,159,Petawawa Airport,Petawawa,Canada,YWA,CYWA,45.952202,-77.319199,427,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0.000039,60,79,0,0
160,,,160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,YWG,CYWG,49.91,-97.239899,783,-6,A,America/Winnipeg,airport,OurAirports,,,,23,23,46,40,41,81,8,0.304192,0.326836,138283.230489,0.007561,0.007554,941,0.27668,0.000812,0,19,0.274704,0.055631
161,,,161,Wabush Airport,Wabush,Canada,YWK,CYWK,52.921902,-66.864403,1808,-4,A,America/Halifax,airport,OurAirports,,,,9,10,19,15,16,31,8,0.260902,0.276446,6825.824256,0.001111,0.000997,67,0.309091,0.0004,0,19,0.290909,0.008993
162,,,162,Williams Lake Airport,Williams Lake,Canada,YWL,CYWL,52.183102,-122.054001,3085,-8,A,America/Vancouver,airport,OurAirports,,,,2,2,4,5,5,10,9,0.263534,0.276308,0,0.000569,0.000567,941,1,0.000115,0,19,1,0.004266
163,,,163,Wrigley Airport,Wrigley,Canada,YWY,CYWY,63.2094,-123.436996,489,-7,A,America/Edmonton,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0.000039,61,80,0,0
164,,,164,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,YXC,CYXC,49.610802,-115.781998,3082,-7,A,America/Edmonton,airport,OurAirports,,,,3,3,6,4,4,8,9,0.265184,0.278569,0,0.00108,0.001079,941,1,0.000084,0,19,1,0.007868
165,,,165,Edmonton City Centre (Blatchford Field) Airport,Edmonton,Canada,YXD,CYXD,53.572498,-113.521004,2202,-7,A,America/Edmonton,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0.000039,62,81,0,0
166,,,166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,YXE,CYXE,52.170799,-106.699997,1653,-6,N,America/Regina,airport,OurAirports,,,,9,9,18,15,15,30,8,0.299227,0.31945,0,0.006239,0.006225,941,1,0.000201,0,19,1,0.044923
167,,,167,Medicine Hat Airport,Medicine Hat,Canada,YXH,CYXH,50.018902,-110.721001,2352,-7,A,America/Edmonton,airport,OurAirports,,,,1,1,2,1,1,2,9,0.254547,0.265787,0,0.000454,0.000455,941,0,0.00005,0,19,0,0.003189
168,,,168,Fort St John Airport,Fort Saint John,Canada,YXJ,CYXJ,56.238098,-120.739998,2280,-7,A,America/Dawson_Creek,airport,OurAirports,,,,5,5,10,6,6,12,9,0.265791,0.27944,2644.799464,0.00129,0.001289,941,0.6,0.000132,0,19,0.6,0.009708
169,,,169,Sioux Lookout Airport,Sioux Lookout,Canada,YXL,CYXL,50.113899,-91.905296,1258,-6,A,America/Winnipeg,airport,OurAirports,,,,14,16,30,16,18,34,9,0.221696,0.231892,77305.905292,0.000025,0.000025,67,0.117647,0.000877,0,19,0.101307,0.003333
170,,,170,Pangnirtung Airport,Pangnirtung,Canada,YXP,CYXP,66.144997,-65.7136,75,-5,A,America/Toronto,airport,OurAirports,,,,2,2,4,4,4,8,10,0.196306,0.202523,6271,0.000004,0.000004,70,0,0.000218,0,19,0,0.000389
171,,,171,Earlton (Timiskaming Regional) Airport,Earlton,Canada,YXR,CYXR,47.697401,-79.847345,800,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0.000039,63,82,0,0
172,,,172,Prince George Airport,Prince George,Canada,YXS,CYXS,53.8894,-122.679001,2267,-8,A,America/Vancouver,airport,OurAirports,,,,8,8,16,10,10,20,9,0.265318,0.27942,2322.400964,0.001132,0.00113,941,0.392857,0.0002,0,19,0.392857,0.009023
173,,,173,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,YXT,CYXT,54.468498,-128.576009,713,-8,A,America/Vancouver,airport,OurAirports,,,,3,3,6,5,5,10,9,0.263578,0.27652,0,0.000585,0.000584,941,1,0.00011,0,19,1,0.004578
174,,,174,London Airport,London,Canada,YXU,CYXU,43.035599,-81.1539,912,-5,A,America/Toronto,airport,OurAirports,,,,5,5,10,6,6,12,8,0.291492,0.309192,0,0.003452,0.003442,941,1,0.000101,0,19,1,0.023584
175,,,175,Abbotsford Airport,Abbotsford,Canada,YXX,CYXX,49.025299,-122.361,195,-8,A,America/Vancouver,airport,OurAirports,,,,2,2,4,2,2,4,9,0.255085,0.266498,0,0.000713,0.000714,941,1,0.000062,0,19,1,0.005179
176,,,176,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,YXY,CYXY,60.709599,-135.067001,2317,-8,A,America/Vancouver,airport,OurAirports,,,,4,4,8,5,5,10,9,0.265836,0.279803,1026.183433,0.000899,0.001093,941,0.8,0.000114,0,19,0.8,0.010224
177,,,177,North Bay Airport,North Bay,Canada,YYB,CYYB,46.363602,-79.422798,1215,-5,A,America/Toronto,airport,OurAirports,,,,2,2,4,2,2,4,8,0.281772,0.29605,0,0.001338,0.001332,67,1,0.00007,0,19,1,0.008806
178,,,178,Calgary International Airport,Calgary,Canada,YYC,CYYC,51.113899,-114.019997,3557,-7,A,America/Edmonton,airport,OurAirports,,,,60,59,119,113,115,228,8,0.341429,0.371437,139787.705132,0.031269,0.031244,941,0.233898,0.001393,0,19,0.232203,0.210535
179,,,179,Smithers Airport,Smithers,Canada,YYD,CYYD,54.824699,-127.182999,1712,-8,A,America/Vancouver,airport,OurAirports,,,,3,3,6,4,4,8,9,0.263578,0.27652,0,0.000585,0.000584,941,1,0.000097,0,19,1,0.004578
180,,,180,Fort Nelson Airport,Fort Nelson,Canada,YYE,CYYE,58.836399,-122.597,1253,-8,A,America/Vancouver,airport,OurAirports,,,,3,3,6,3,3,6,10,0.210092,0.217079,2,0.000043,0.000043,941,0.333333,0.00011,0,19,0.333333,0.000806
181,,,181,Penticton Airport,Penticton,Canada,YYF,CYYF,49.4631,-119.601997,1129,-8,A,America/Vancouver,airport,OurAirports,,,,1,1,2,1,1,2,9,0.263512,0.276148,0,0.00056,0.000559,941,0,0.00005,0,19,0,0.004058
182,,,182,Charlottetown Airport,Charlottetown,Canada,YYG,CYYG,46.290001,-63.121101,160,-4,A,America/Halifax,airport,OurAirports,,,,3,3,6,4,4,8,8,0.285104,0.300364,0,0.002459,0.002469,941,1,0.000078,0,19,1,0.016
183,,,183,Taloyoak Airport,Spence Bay,Canada,YYH,CYYH,69.5467,-93.576698,92,-7,A,America/Edmonton,airport,OurAirports,,,,3,3,6,4,4,8,10,0.205116,0.21234,0,0.000015,0.000015,70,1,0.000195,0,19,1,0.00071
184,,,184,Victoria International Airport,Victoria,Canada,YYJ,CYYJ,48.6469,-123.426003,63,-8,A,America/Vancouver,airport,OurAirports,,,,8,8,16,13,13,26,8,0.294892,0.312523,5.763758,0.004974,0.004978,941,0.928571,0.000167,0,19,0.928571,0.035198
185,,,185,Lynn Lake Airport,Lynn Lake,Canada,YYL,CYYL,56.863899,-101.075996,1170,-6,A,America/Winnipeg,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0.000039,64,83,0,0
186,,,186,Swift Current Airport,Swift Current,Canada,YYN,CYYN,50.291901,-107.691002,2680,-6,N,America/Regina,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0.000039,65,84,0,0
187,,,187,Churchill Airport,Churchill,Canada,YYQ,CYYQ,58.739201,-94.065002,94,-6,A,America/Winnipeg,airport,OurAirports,,,,4,4,8,8,8,16,9,0.233973,0.244228,2999.026717,0.000113,0.000114,70,0.666667,0.000246,0,19,0.583333,0.001613
188,,,188,Goose Bay Airport,Goose Bay,Canada,YYR,CYYR,53.319199,-60.4258,160,-4,A,America/Halifax,airport,OurAirports,,,,11,11,22,15,15,30,9,0.240636,0.252955,47352.819383,0.000373,0.000384,67,0.145455,0.000505,0,19,0.145455,0.004291
189,,,189,St. John's International Airport,St. John's,Canada,YYT,CYYT,47.618599,-52.7519,461,-3.5,A,America/St_Johns,airport,OurAirports,,,,12,13,25,21,22,43,8,0.303544,0.323118,29478.436746,0.006858,0.006872,941,0.371795,0.000365,0,19,0.365385,0.044752
190,,,190,Kapuskasing Airport,Kapuskasing,Canada,YYU,CYYU,49.413898,-82.467499,743,-5,A,America/Toronto,airport,OurAirports,,,,1,2,3,1,2,3,9,0.221242,0.228763,36.933333,0.000021,0.000043,67,1,0.000075,0,19,0.5,0.00068
191,,,191,Armstrong Airport,Armstrong,Canada,YYW,CYYW,50.290298,-88.909698,1058,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0.000039,66,85,0,0
192,,,192,Mont Joli Airport,Mont Joli,Canada,YYY,CYYY,48.608601,-68.208099,172,-5,A,America/Toronto,airport,OurAirports,,,,6,6,12,8,8,16,8,0.260599,0.275393,1691.74397,0.001098,0.001118,67,0.733333,0.00021,0,19,0.633333,0.007978
193,,,193,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.6772,-79.6306,569,-5,A,America/Toronto,airport,OurAirports,,,,146,147,293,317,319,636,7,0.392169,0.434442,456505.550173,0.09018,0.090554,941,0.19206,0.003111,0,19,0.189637,0.589701
194,,,194,Downsview Airport,Toronto,Canada,YZD,CYZD,43.7425,-79.465599,652,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0.000039,67,86,0,0
195,,,195,Gore Bay Manitoulin Airport,Gore Bay,Canada,YZE,CYZE,45.8853,-82.567802,635,-5,A,America/Toronto,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0.000039,68,87,0,0
196,,,196,Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,62.462799,-114.440002,675,-7,A,America/Edmonton,airport,OurAirports,,,,18,18,36,28,30,58,9,0.257982,0.27317,120808.678548,0.00099,0.000988,70,0.078431,0.000976,0,19,0.071895,0.009655
197,,,197,Slave Lake Airport,Slave Lake,Canada,YZH,CYZH,55.293098,-114.777,1912,-7,A,America/Edmonton,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0.000039,69,88,0,0
198,,,198,Sandspit Airport,Sandspit,Canada,YZP,CYZP,53.254299,-131.813995,21,-8,A,America/Vancouver,airport,OurAirports,,,,1,1,2,1,1,2,9,0.263512,0.276148,0,0.00056,0.000559,941,0,0.00005,0,19,0,0.004058
199,,,199,Chris Hadfield Airport,Sarnia,Canada,YZR,CYZR,42.999401,-82.308899,594,-5,A,America/Toronto,airport,OurAirports,,,,1,1,2,1,1,2,8,0.281722,0.295838,0,0.001316,0.001311,941,0,0.000048,0,19,0,0.008498
200,,,200,Port Hardy Airport,Port Hardy,Canada,YZT,CYZT,50.680599,-127.366997,71,-8,A,America/Vancouver,airport,OurAirports,,,,2,2,4,2,2,4,9,0.263556,0.276361,3122.81585,0.000561,0.000559,941,0,0.000093,0,19,0,0.004215
201,,,201,Whitecourt Airport,Whitecourt,Canada,YZU,CYZU,54.143902,-115.787003,2567,-7,A,America/Edmonton,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0.000039,70,89,0,0
202,,,202,Sept-Îles Airport,Sept-iles,Canada,YZV,CYZV,50.223301,-66.265602,180,-5,A,America/Toronto,airport,OurAirports,,,,10,10,20,21,21,42,8,0.260794,0.276207,38196.336222,0.001103,0.00112,67,0.311111,0.000557,0,19,0.277778,0.008623
203,,,203,Teslin Airport,Teslin,Canada,YZW,CYZW,60.172798,-132.742996,2313,-8,A,America/Vancouver,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0.000039,71,90,0,0
204,,,204,CFB Greenwood,Greenwood,Canada,YZX,CYZX,44.984402,-64.916901,92,-4,A,America/Halifax,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0.000039,72,91,0,0
205,,,205,Faro Airport,Faro,Canada,ZFA,CZFA,62.2075,-133.376007,2351,-8,A,America/Vancouver,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0.000039,73,92,0,0
206,,,206,Fort Mcpherson Airport,Fort Mcpherson,Canada,ZFM,CZFM,67.407501,-134.860992,116,-7,A,America/Edmonton,airport,OurAirports,,,,1,1,2,1,1,2,12,0.145631,0.148653,0,0,0,70,0,0.000102,0,19,0,0.000194
207,,,207,Blida Airport,Blida,Algeria,QLD,DAAB,36.503601,2.81417,535,1,N,Africa/Algiers,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.000039,74,93,0,0
208,,,208,Bou Saada Airport,Bou Saada,Algeria,BUJ,DAAD,35.3325,4.20639,1506,1,N,Africa/Algiers,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0.000039,75,94,0,0
209,,,209,Soummam Airport,Bejaja,Algeria,BJA,DAAE,36.712002,5.06992,20,1,N,Africa/Algiers,airport,OurAirports,,,,4,4,8,6,6,12,9,0.260231,0.278041,0,0.003525,0.003544,234,1,0.000089,0,19,1,0.019512
210,,,210,Houari Boumediene Airport,Algier,Algeria,ALG,DAAG,36.691002,3.21541,82,1,N,Africa/Algiers,airport,OurAirports,,,,61,61,122,84,84,168,8,0.335043,0.368406,98603.042631,0.045449,0.04506,234,0.247824,0.001058,0,19,0.244496,0.263643
211,,,211,Djanet Inedbirene Airport,Djanet,Algeria,DJG,DAAJ,24.292801,9.45244,3176,1,N,Africa/Algiers,airport,OurAirports,,,,1,2,3,1,2,3,10,0.20082,0.207786,909.497275,0.000655,0.000014,234,0.666667,0.00005,0,19,0.5,0.00428
212,,,212,Boufarik Airport,Boufarik,Algeria,\N,DAAK,36.545799,2.87611,335,1,N,Africa/Algiers,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.000039,76,95,0,0
213,,,213,Reggane Airport,Reggan,Algeria,\N,DAAN,26.7101,0.285647,955,1,N,Africa/Algiers,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0.000039,77,96,0,0
214,,,214,Illizi Takhamalt Airport,Illizi,Algeria,VVZ,DAAP,26.723499,8.62265,1778,1,N,Africa/Algiers,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0.000039,78,97,0,0
