Source,Target,Type,Id,Label,timeset,Weight,airline,source_airport,dest_airport,codeshare,equipment,airline_name,airline_iata,airline_icao,airline_callsign,airline_country,source_airport_name,source_airport_city,source_airport_country,source_airport_iata,source_airport_icao,source_airport_latitude,source_airport_longitude,source_airport_type,source_airport_data_source,dest_airport_name,dest_airport_city,dest_airport_country,dest_airport_iata,dest_airport_icao,dest_airport_latitude,dest_airport_longitude,dest_airport_type,plane_name,plane_iata,plane_icao,edge,background_map_edge
3722,3670,Directed,6382,,,2,US,PBI,DFW,,738,US Airways,US,USA,U S AIR,United States,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.683201,-80.095596,airport,OurAirports,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,airport,Boeing 737-800,738,B738,"('PBI', 'DFW')",
3722,3484,Directed,6383,,,2,US,PBI,LAX,Y,738,US Airways,US,USA,U S AIR,United States,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.683201,-80.095596,airport,OurAirports,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.942501,-118.407997,airport,Boeing 737-800,738,B738,"('PBI', 'LAX')",
3722,3697,Directed,6384,,,4,US,PBI,LGA,,738,US Airways,US,USA,U S AIR,United States,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.683201,-80.095596,airport,OurAirports,La Guardia Airport,New York,United States,LGA,KLGA,40.777199,-73.872597,airport,Boeing 737-800,738,B738,"('PBI', 'LGA')",
3722,3830,Directed,6385,,,2,US,PBI,ORD,,M83 738 M80,US Airways,US,USA,U S AIR,United States,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.683201,-80.095596,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,,,,"('PBI', 'ORD')",
3722,3752,Directed,6386,,,2,US,PBI,PHL,,E90 319,US Airways,US,USA,U S AIR,United States,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.683201,-80.095596,airport,OurAirports,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,,,,"('PBI', 'PHL')",
3720,3448,Directed,6387,,,3,B6,PDX,BOS,Y,320,JetBlue Airways,B6,JBU,JETBLUE,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.3643,-71.005203,airport,Airbus A320,320,A320,"('PDX', 'BOS')",
3720,3876,Directed,6389,,,2,US,PDX,CLT,,320,US Airways,US,USA,U S AIR,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT,35.214001,-80.9431,airport,Airbus A320,320,A320,"('PDX', 'CLT')",
3720,3670,Directed,6391,,,4,US,PDX,DFW,,M83,US Airways,US,USA,U S AIR,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,airport,McDonnell Douglas MD-83,M83,MD83,"('PDX', 'DFW')",
3720,3484,Directed,6392,,,4,UA,PDX,LAX,Y,CR7 CRJ,United Airlines,UA,UAL,UNITED,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.942501,-118.407997,airport,Boeing 737,737,\N,"('PDX', 'LAX')",
3720,3582,Directed,6393,,,3,B6,PDX,LGB,Y,320,JetBlue Airways,B6,JBU,JETBLUE,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Long Beach /Daugherty Field/ Airport,Long Beach,United States,LGB,KLGB,33.817699,-118.152,airport,Airbus A320,320,A320,"('PDX', 'LGB')",
3720,3453,Directed,6394,,,4,WN,PDX,OAK,Y,73W 73C 733,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Metropolitan Oakland International Airport,Oakland,United States,OAK,KOAK,37.721298,-122.221001,airport,De Havilland Canada DHC-8-400 Dash 8Q,DH4,DH8D,"('PDX', 'OAK')",
3720,3830,Directed,6396,,,4,US,PDX,ORD,,738,US Airways,US,USA,U S AIR,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,airport,Boeing 737-800,738,B738,"('PDX', 'ORD')",
3720,3752,Directed,6397,,,2,US,PDX,PHL,,320,US Airways,US,USA,U S AIR,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,Airbus A320,320,A320,"('PDX', 'PHL')",
3720,3462,Directed,6398,,,4,WN,PDX,PHX,,733 73W 73C,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,KPHX,33.434299,-112.012001,airport,,,,"('PDX', 'PHX')",
3720,3731,Directed,6399,,,3,NK,PDX,SAN,Y,319,Spirit Airlines,NK,NKS,SPIRIT WINGS,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,San Diego International Airport,San Diego,United States,SAN,KSAN,32.733601,-117.190002,airport,Airbus A319,319,A319,"('PDX', 'SAN')",
3720,3469,Directed,6400,,,4,VX,PDX,SFO,Y,320,Virgin America,VX,VRD,REDWOOD,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375,airport,Airbus A320,320,A320,"('PDX', 'SFO')",
3720,3748,Directed,6401,,,3,WN,PDX,SJC,Y,73W 733,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598,airport,OurAirports,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,37.362598,-121.929001,airport,,,,"('PDX', 'SJC')",
6959,3876,Directed,6410,,,2,US,PGV,CLT,,CRJ,US Airways,US,USA,U S AIR,United States,Pitt Greenville Airport,Greenville,United States,PGV,KPGV,35.635201,-77.3853,airport,OurAirports,Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT,35.214001,-80.9431,airport,,,,"('PGV', 'CLT')",
3633,3876,Directed,6411,,,2,US,PHF,CLT,Y,CR7,US Airways,US,USA,U S AIR,United States,Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.131901,-76.492996,airport,OurAirports,Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT,35.214001,-80.9431,airport,Canadair Regional Jet 700,CR7,CRJ7,"('PHF', 'CLT')",
3633,3752,Directed,6412,,,2,US,PHF,PHL,Y,DH8,US Airways,US,USA,U S AIR,United States,Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.131901,-76.492996,airport,OurAirports,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHF', 'PHL')",
3752,4355,Directed,6413,,,2,US,PHL,ABE,Y,DH8 CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Lehigh Valley International Airport,Allentown,United States,ABE,KABE,40.6521,-75.440804,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'ABE')",
3752,3864,Directed,6414,,,2,US,PHL,ALB,Y,DH8 E75 CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Albany International Airport,Albany,United States,ALB,KALB,42.748299,-73.801697,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'ALB')",
3752,3838,Directed,6416,,,2,US,PHL,ART,Y,CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Watertown International Airport,Watertown,United States,ART,KART,43.991901,-76.021698,airport,,,,"('PHL', 'ART')",
3752,3682,Directed,6418,,,9,WN,PHL,ATL,Y,717,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,airport,Boeing 717,717,B712,"('PHL', 'ATL')",
3752,3673,Directed,6420,,,2,US,PHL,AUS,,319 E90,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Austin Bergstrom International Airport,Austin,United States,AUS,KAUS,30.1945,-97.669899,airport,,,,"('PHL', 'AUS')",
3752,4286,Directed,6421,,,2,US,PHL,AVP,Y,DH8 CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.338501,-75.723396,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'AVP')",
3752,3825,Directed,6424,,,2,US,PHL,BDL,,E90,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Bradley International Airport,Windsor Locks,United States,BDL,KBDL,41.9389,-72.683197,airport,Embraer 190,E90,E190,"('PHL', 'BDL')",
3752,4129,Directed,6425,,,2,US,PHL,BGM,Y,DH8,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,KBGM,42.208698,-75.979797,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'BGM')",
3752,3463,Directed,6426,,,2,US,PHL,BGR,Y,E75 CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Bangor International Airport,Bangor,United States,BGR,KBGR,44.8074,-68.828102,airport,,,,"('PHL', 'BGR')",
3752,3811,Directed,6427,,,2,US,PHL,BHM,Y,CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,KBHM,33.562901,-86.753502,airport,,,,"('PHL', 'BHM')",
3752,3690,Directed,6428,,,3,WN,PHL,BNA,Y,73W 73C,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Nashville International Airport,Nashville,United States,BNA,KBNA,36.1245,-86.6782,airport,,,,"('PHL', 'BNA')",
3752,3448,Directed,6429,,,3,US,PHL,BOS,,E90 319 321 320,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.3643,-71.005203,airport,Embraer 190,E90,E190,"('PHL', 'BOS')",
3752,3711,Directed,6431,,,2,US,PHL,BTV,,E90,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Burlington International Airport,Burlington,United States,BTV,KBTV,44.471901,-73.153297,airport,Embraer 190,E90,E190,"('PHL', 'BTV')",
3752,3820,Directed,6432,,,2,US,PHL,BUF,Y,DH8 CRJ E75 E70,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Buffalo Niagara International Airport,Buffalo,United States,BUF,KBUF,42.940498,-78.732201,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'BUF')",
3752,3849,Directed,6433,,,2,US,PHL,BWI,,319 E90,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,KBWI,39.1754,-76.668297,airport,,,,"('PHL', 'BWI')",
3752,3561,Directed,6434,,,2,US,PHL,CAE,Y,CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Columbia Metropolitan Airport,Columbia,United States,CAE,KCAE,33.938801,-81.119499,airport,,,,"('PHL', 'CAE')",
3752,4112,Directed,6435,,,2,US,PHL,CAK,Y,CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Akron Canton Regional Airport,Akron,United States,CAK,KCAK,40.9161,-81.4422,airport,,,,"('PHL', 'CAK')",
3752,4015,Directed,6437,,,2,US,PHL,CHO,Y,DH8,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,KCHO,38.138599,-78.452904,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'CHO')",
3752,3806,Directed,6438,,,2,US,PHL,CHS,Y,CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Charleston Air Force Base-International Airport,Charleston,United States,CHS,KCHS,32.898602,-80.040497,airport,,,,"('PHL', 'CHS')",
3752,3486,Directed,6439,,,2,US,PHL,CLE,Y,CRJ E70 CR9 E75,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Cleveland Hopkins International Airport,Cleveland,United States,CLE,KCLE,41.411701,-81.8498,airport,,,,"('PHL', 'CLE')",
3752,3876,Directed,6440,,,2,US,PHL,CLT,,752 321 E90 734 762 332 319 320,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT,35.214001,-80.9431,airport,,,,"('PHL', 'CLT')",
3752,3759,Directed,6441,,,2,US,PHL,CMH,Y,CRJ E75 E70,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,John Glenn Columbus International Airport,Columbus,United States,CMH,KCMH,39.998001,-82.891899,airport,,,,"('PHL', 'CMH')",
3752,3488,Directed,6443,,,3,US,PHL,CVG,,CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,KCVG,39.048801,-84.667801,airport,,,,"('PHL', 'CVG')",
3752,3627,Directed,6444,,,2,US,PHL,DAY,,CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.902401,-84.219398,airport,,,,"('PHL', 'DAY')",
3752,3520,Directed,6445,,,2,US,PHL,DCA,,CRJ 319 E90,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Ronald Reagan Washington National Airport,Washington,United States,DCA,KDCA,38.8521,-77.037697,airport,,,,"('PHL', 'DCA')",
3752,3751,Directed,6446,,,5,WN,PHL,DEN,Y,73W,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Denver International Airport,Denver,United States,DEN,KDEN,39.861698,-104.672997,airport,,,,"('PHL', 'DEN')",
3752,3670,Directed,6447,,,3,US,PHL,DFW,,M83 319 320 738 M80 E90 752,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,airport,Airbus A320,320,A320,"('PHL', 'DFW')",
3752,3645,Directed,6449,,,3,US,PHL,DTW,,E90 320 319,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212399,-83.353401,airport,,,,"('PHL', 'DTW')",
3752,3946,Directed,6451,,,2,US,PHL,ELM,Y,DH8,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,42.159901,-76.891602,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'ELM')",
3752,4276,Directed,6452,,,2,US,PHL,ERI,Y,DH8,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.083127,-80.173867,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'ERI')",
3752,3494,Directed,6453,,,2,US,PHL,EWR,Y,CRJ DH8,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'EWR')",
3752,3533,Directed,6455,,,4,WN,PHL,FLL,Y,73W,Southwest Airlines,WN,SWA,SOUTHWEST,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,FLL,KFLL,26.072599,-80.152702,airport,,,,"('PHL', 'FLL')",
3752,4008,Directed,6459,,,2,US,PHL,GSO,Y,CRJ E75,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO,36.097801,-79.937302,airport,,,,"('PHL', 'GSO')",
3752,4034,Directed,6460,,,2,US,PHL,GSP,Y,CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP,34.895699,-82.218903,airport,,,,"('PHL', 'GSP')",
3752,3589,Directed,6461,,,2,US,PHL,HPN,Y,DH8 CRJ,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Westchester County Airport,White Plains,United States,HPN,KHPN,41.067001,-73.707603,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'HPN')",
3752,4006,Directed,6462,,,2,US,PHL,HVN,Y,DH8,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Tweed New Haven Airport,New Haven,United States,HVN,KHVN,41.263699,-72.886803,airport,De Havilland Canada DHC-8-300 Dash 8,DH3,DH8C,"('PHL', 'HVN')",
3752,3550,Directed,6463,,,3,US,PHL,IAH,,E90,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9844,-95.3414,airport,Embraer 190,E90,E190,"('PHL', 'IAH')",
3752,3845,Directed,6464,,,2,US,PHL,ILM,Y,CRJ E75,US Airways,US,USA,U S AIR,United States,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096,airport,OurAirports,Wilmington International Airport,Wilmington,United States,ILM,KILM,34.270599,-77.902603,airport,,,,"('PHL', 'ILM')",
